system_number,accession_number,LocationString,Room
26185,1983.45.2,"Art Gallery (OYAG), OYAG, 336 AD-Mod",336
60788,1997.7.1,"Art Gallery (OYAG), OYAG, 336 AD-Mod",336
129446,2012.124.4.1-.10,"Art Gallery (OYAG), OYAG, 336 AD-Mod",336
25816,1982.31A-J,"Art Gallery (OYAG), OYAG, 336 AD-Mod",336
165386,2012.124.13.1-.2,"Art Gallery (OYAG), OYAG, 336 AD-Mod",336
85990,2002.34.1,"Art Gallery (OYAG), OYAG, 336 AD-Mod",336
174204,2012.61.1.1-.2,"Art Gallery (OYAG), OYAG, 336 AD-Mod",336
85836,2002.22.1,"Art Gallery (OYAG), OYAG, 336 AD-Mod",336
78053,2000.11.1.1-.4,"Art Gallery (OYAG), OYAG, 336 AD-Mod",336
59870,1993.10.1.1-.6,"Art Gallery (OYAG), OYAG, 336 AD-Mod",336
135216,2009.39.1,"Art Gallery (OYAG), OYAG, 336 AD-Mod",336
146273,2010.49.1,"Art Gallery (OYAG), OYAG, 336 AD-Mod",336
166639,2011.108.1.1-.2,"Art Gallery (OYAG), OYAG, 336 AD-Mod",336
156393,2010.100.1,"Art Gallery (OYAG), OYAG, 336 AD-Mod",336
176083,2012.124.2.2,"Art Gallery (OYAG), OYAG, 336 AD-Mod",336
176087,2012.124.2.6,"Art Gallery (OYAG), OYAG, 336 AD-Mod",336
129386,2010.158.1,"Art Gallery (OYAG), OYAG, 336 AD-Mod",336
111682,2001.87.3430,"Art Gallery (OYAG), OYAG, 336 AD-Mod",336
57673,1987.84.8a-c,"Art Gallery (OYAG), OYAG, 336 AD-Mod",336
63942,2010.51.2,"Art Gallery (OYAG), OYAG, 336 AD-Mod",336
63944,2010.51.3,"Art Gallery (OYAG), OYAG, 336 AD-Mod",336
63945,2010.51.4,"Art Gallery (OYAG), OYAG, 336 AD-Mod",336
63950,2010.51.5,"Art Gallery (OYAG), OYAG, 336 AD-Mod",336
166780,2011.107.1.1-.2,"Art Gallery (OYAG), OYAG, 336 AD-Mod",336
309556,2021.73.55,"Art Gallery (OYAG), OYAG, 336 AD-Mod",336
129480,2018.52.4,"Art Gallery (OYAG), OYAG, 336 AD-Mod",336
309982,2022.19.1.2,"Art Gallery (OYAG), OYAG, 336 AD-Mod",336
309981,2022.19.1.1,"Art Gallery (OYAG), OYAG, 336 AD-Mod",336
309985,2022.19.1.5,"Art Gallery (OYAG), OYAG, 336 AD-Mod",336
309983,2022.19.1.3,"Art Gallery (OYAG), OYAG, 336 AD-Mod",336
309984,2022.19.1.4,"Art Gallery (OYAG), OYAG, 336 AD-Mod",336
309987,2022.19.1.7,"Art Gallery (OYAG), OYAG, 336 AD-Mod",336
309986,2022.19.1.6,"Art Gallery (OYAG), OYAG, 336 AD-Mod",336
309988,2022.19.1.8,"Art Gallery (OYAG), OYAG, 336 AD-Mod",336
309989,2022.19.1.9,"Art Gallery (OYAG), OYAG, 336 AD-Mod",336
133500,2001.87.6434,"Art Gallery (OYAG), OYAG, 336 AD-Mod",336
57755,1990.29.1,"Art Gallery (OYAG), OYAG, 336 AD-Mod",336
49396,1950.732,"Art Gallery (OYAG), OYAG, 336 AD-Mod",336
43385,1956.15.3,"Art Gallery (OYAG), OYAG, 340 AP-EaMod",340
46733,1949.3,"Art Gallery (OYAG), OYAG, 340 AP-EaMod",340
52939,1961.18.29,"Art Gallery (OYAG), OYAG, 340 AP-EaMod",340
50123,1953.6.2,"Art Gallery (OYAG), OYAG, 340 AP-EaMod",340
44306,1941.69,"Art Gallery (OYAG), OYAG, 340 AP-EaMod",340
44077,1941.476,"Art Gallery (OYAG), OYAG, 340 AP-EaMod",340
53337,1984.32.21,"Art Gallery (OYAG), OYAG, 340 AP-EaMod",340
49304,1947.424,"Art Gallery (OYAG), OYAG, 340 AP-EaMod",340
182236,2014.4.1,"Art Gallery (OYAG), OYAG, 340 AP-EaMod",340
52875,1961.18.32,"Art Gallery (OYAG), OYAG, 340 AP-EaMod",340
52638,1961.18.30,"Art Gallery (OYAG), OYAG, 340 AP-EaMod",340
170018,2011.192.1,"Art Gallery (OYAG), OYAG, 340 AP-EaMod",340
11191,1973.95.13,"Art Gallery (OYAG), OYAG, 340 AP-EaMod",340
52642,1961.18.31,"Art Gallery (OYAG), OYAG, 340 AP-EaMod",340
44301,1941.689,"Art Gallery (OYAG), OYAG, 340 AP-EaMod",340
84098,2006.52.1,"Art Gallery (OYAG), OYAG, 340 AP-EaMod",340
293484,2020.64.1,"Art Gallery (OYAG), OYAG, 340 AP-EaMod",340
309995,ILE2022.7.1,"Art Gallery (OYAG), OYAG, 340 AP-EaMod",340
11197,1973.95.14,"Art Gallery (OYAG), OYAG, 340 AP-EaMod",340
292407,2020.44.1,"Art Gallery (OYAG), OYAG, 340 AP-EaMod",340
199974,2019.76.1,"Art Gallery (OYAG), OYAG, 340 AP-EaMod",340
15469,1965.52,"Art Gallery (OYAG), OYAG, 340 AP-EaMod",340
90503,2008.19.31,"Art Gallery (OYAG), OYAG, 340 AP-EaMod",340
211965,ILE2017.2.1,"Art Gallery (OYAG), OYAG, 340 AP-EaMod",340
111272,ILE2006.4.220,"Art Gallery (OYAG), OYAG, 432 SpEx",432
214543,ILE2019.12.384a-d,"Art Gallery (OYAG), OYAG, 432 SpEx",432
51678,1959.11,"Art Gallery (OYAG), OYAG, 440 Terr",440
75263,1998.84.1,"Art Gallery (OYAG), OYAG, 440 Terr",440
110415,2006.116.1,"Art Gallery (OYAG), OYAG, 440 Terr",440
14015,1974.107,"Art Gallery (OYAG), OYAG, 442 Stdy-Lvn",442
90512,2008.19.22,"Art Gallery (OYAG), OYAG, 442 Stdy-Lvn",442
27109,1977.31,"Art Gallery (OYAG), OYAG, 442 Stdy-Lvn",442
293714,2021.10.4,"Art Gallery (OYAG), OYAG, 442 Stdy-Lvn",442
60623,1995.32.5,"Art Gallery (OYAG), OYAG, 442 Stdy-Lvn",442
63970,2008.19.148,"Art Gallery (OYAG), OYAG, 442 Stdy-Lvn",442
17620,1974.116.2,"Art Gallery (OYAG), OYAG, 442 Stdy-Lvn",442
335359,ILE2025.4.1,"Art Gallery (OYAG), OYAG, 442 Stdy-Lvn",442
60621,1995.32.4,"Art Gallery (OYAG), OYAG, 442 Stdy-Lvn",442
90497,2008.19.38,"Art Gallery (OYAG), OYAG, 442 Stdy-Lvn",442
290029,2019.115.1,"Art Gallery (OYAG), OYAG, 442 Stdy-Lvn",442
148355,2021.35.1,"Art Gallery (OYAG), OYAG, 442 Stdy-Lvn",442
138787,2009.162.1,"Art Gallery (Street Hall), ST, 150 AD-Elev",150
34988,1930.831,"Art Gallery (Street Hall), ST, 150 AD-Elev",150
101134,2023.14.1,"Art Gallery (Street Hall), ST, 150 AD-Elev",150
6368,1934.335,"Art Gallery (Street Hall), ST, 151 AD-Silver",151
43380,1956.10.3,"Art Gallery (Street Hall), ST, 151 AD-Silver",151
59789,1986.58.1.1-14,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 1",151-1
81542,2001.48.1.1-.5,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 1",151-1
176479,ILE2012.7.1.1-.2,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 1",151-1
6379,1934.346,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 1",151-1
60078,1986.83.1,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 1",151-1
27153,1985.86.170.1-.6,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 1",151-1
165242,2012.26.15,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 1",151-1
34720,1935.154,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 1",151-1
75944,1990.56.47.1-.3,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 1",151-1
14626,1962.31.72,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 1",151-1
165240,2012.26.13,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 1",151-1
56727,1985.100.1.1-6,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 1",151-1
27402,1983.101.5,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 1",151-1
57104,1987.10.1,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 1",151-1
126986,2008.103.2.3,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 1",151-1
165237,2012.26.10.1-.2,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 1",151-1
24351,1979.90.1,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 1",151-1
70059,1985.86.215.1-.2,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 1",151-1
57779,1989.52.2,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 1",151-1
57562,1987.72.2,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 1",151-1
69970,1985.86.289.1-.2,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 1",151-1
127694,2014.97.1.1-.6,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 1",151-1
57152,1987.26.1,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 1",151-1
129514,2010.158.23.1-.12,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 1",151-1
26720,1985.86.123,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 1",151-1
165243,2012.26.16,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 1",151-1
125084,2011.200.396.1-.11,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 1",151-1
153745,2010.72.1,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 1",151-1
39927,1930.3346,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 1",151-1
38484,1930.1476a-b,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 1",151-1
153747,2010.72.3,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 1",151-1
57690,1989.30.3,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 1",151-1
121284,2011.200.15.1-.5,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 1",151-1
57666,1988.59.1.1-5,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 1",151-1
126979,2008.103.1.1,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 1",151-1
85171,1985.86.249.1-.6,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 1",151-1
53544,1985.86.358.1-.4,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 1",151-1
27912,1985.86.303.1-.2,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 1",151-1
165232,2012.26.5,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 1",151-1
39938,1930.3357a-b,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 1",151-1
26194,1985.86.70,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 1",151-1
27217,1985.86.182,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 1",151-1
165229,2012.26.2,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 1",151-1
75749,1989.56.128.1-.2,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 1",151-1
26170,1985.86.64,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 1",151-1
75761,1989.87.9,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 1",151-1
36442,1936.215,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 1",151-1
109844,2006.20.1.1-.6,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 1",151-1
5543,1932.71a-d,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 1",151-1
78635,1999.15.2.1-.5,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 1",151-1
153746,2010.72.2,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 1",151-1
60547,1995.21.3,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 1",151-1
101120,2006.209.3.1-.2,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 1",151-1
126982,2008.103.4,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 1",151-1
60786,1996.34.2,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 1",151-1
169129,2011.206.1,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 1",151-1
169048,2011.125.1,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 1",151-1
75750,1989.56.129,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 1",151-1
36673,1936.267,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 1",151-1
13973,1974.102.1,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 10",151-1
129452,2009.177.1,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 10",151-1
172223,2012.67.1a-u,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 10",151-1
122222,2007.181.1,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 10",151-1
80439,2001.11.1.1-.2,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 11",151-1
122577,2011.200.130,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 11",151-1
129521,2010.158.25.1-.4,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 11",151-1
129520,2010.158.24,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 11",151-1
24706,1980.69.2,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 11",151-1
57535,1987.69.1,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 11",151-1
169014,2011.154.2,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 11",151-1
57684,1989.30.1,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 11",151-1
127714,2014.97.10,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 11",151-1
77225,1998.79.2.1-.4,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 11",151-1
60867,1997.15.1.1-.2,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 11",151-1
173813,2012.42.1,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 11",151-1
60138,1993.49.1,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 11",151-1
59603,1992.65.2,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 11",151-1
59125,1986.46.1.1-2,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 11",151-1
10387,1972.134.1,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 11",151-1
24828,1979.18,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 11",151-1
77183,1998.41.2.1-.2,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 11",151-1
77184,1998.41.3a-b,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 11",151-1
57049,1985.113.7,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 11",151-1
14209,1974.120.8,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 11",151-1
23978,1978.82A-F,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 11",151-1
56659,1985.92.1a-b,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 11",151-1
27473,1983.105,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 11",151-1
138533,2016.16.12,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 11",151-1
121285,2011.200.16,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 11",151-1
94201,2003.112.7,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 11",151-1
127409,2008.124.1,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 11",151-1
194717,2014.93.1a-b,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 11",151-1
195740,2014.97.21,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 11",151-1
211894,2016.55.1.1-.4,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 11",151-1
58057,1991.21.1,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 11",151-1
9635,1973.25.5,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 11",151-1
57917,1991.7.1.1-3,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 11",151-1
56730,1985.100.2,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 11",151-1
177805,2012.135.1a-d,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 11",151-1
121258,2011.200.349,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 11",151-1
24838,1979.19,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 11",151-1
211846,2016.27.1,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 11",151-1
219655,2017.60.1,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 11",151-1
211197,ILE2015.18.1a-b,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 11",151-1
263568,2018.166.1,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 11",151-1
123870,2008.36.1,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 11",151-1
310104,2022.14.1,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 11",151-1
230092,2017.124.1,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 11",151-1
61146,1986.112.1,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 11",151-1
60885,1995.59.1.1-.2,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 2",151-2
77284,1998.78.1,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 2",151-2
57759,1989.43.1,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 2",151-2
9172,1971.99.6,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 2",151-2
59116,1991.136.1,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 2",151-2
60538,1995.21.2,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 2",151-2
78634,1999.15.1,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 2",151-2
26444,1985.84.179,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 2",151-2
60887,1995.59.2,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 2",151-2
38462,1930.146,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 2",151-2
60535,1995.21.1,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 2",151-2
60150,1993.57.1,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 2",151-2
40031,1930.5001,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 2",151-2
64839,1936.9,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 2",151-2
70924,1985.84.706,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 2",151-2
100685,1989.58.1,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 2",151-2
59629,1992.68.4a-b,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 2",151-2
14183,1974.120.4,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 2",151-2
76674,1994.87.180,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 2",151-2
59156,1991.142.2a-b,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 2",151-2
78383,2000.78.2.1-.4,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 2",151-2
121287,2011.200.17.1-.2,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 2",151-2
69369,1985.87.24,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 2",151-2
27104,1985.85.234,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 2",151-2
9160,1971.99.4,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 2",151-2
165234,2012.26.7,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 2",151-2
61741,1931.1286,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 2",151-2
37754,1930.128,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 2",151-2
75919,1990.56.22,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 2",151-2
9721,1973.27.1,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 2",151-2
27069,1985.85.227,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 2",151-2
51515,1948.295,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 2",151-2
71734,1985.84.33,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 2",151-2
70029,1985.86.24,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 2",151-2
38397,1930.1433,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 2",151-2
165244,2012.26.17,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 2",151-2
86070,1999.16.82,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 2",151-2
165236,2012.26.9,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 2",151-2
37782,1930.1283,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 2",151-2
122615,2011.200.168.1-.3,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 2",151-2
165241,2012.26.14,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 2",151-2
49936,1948.222a-b,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 3",151-3
44650,1943.39Aa-b,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 3",151-3
44563,1943.41a-b,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 3",151-3
37698,1930.1377,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 3",151-3
35887,1930.1110a-b,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 3",151-3
35963,1930.1113,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 3",151-3
40022,1930.4883a-b,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 3",151-3
9703,1955.10.1,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 3",151-3
25659,1985.84.18,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 3",151-3
5287,1932.101,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 3",151-3
15876,1940.477,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 3",151-3
22261,1973.25.2a-b,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 3",151-3
48188,1947.193,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 3",151-3
156388,2010.197.4,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 3",151-3
83284,2001.86.2.1,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 3",151-3
36259,1936.165,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 3",151-3
156385,2010.197.5,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 3",151-3
28821,1985.84.711,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 3",151-3
9625,1973.25.4,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 3",151-3
36262,1936.168a-b,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 3",151-3
9613,1973.25.3,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 3",151-3
100069,2004.110.3,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 3",151-3
60008,1986.77.1,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 3",151-3
16351,1940.554,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 3",151-3
16307,1940.55,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 3",151-3
6376,1934.343,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 3",151-3
37540,1938.312,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 3",151-3
36469,1936.243,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 3",151-3
39521,1939.673,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 3",151-3
37538,1938.311,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 3",151-3
43520,1959.16,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 3",151-3
36193,1935.246,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 3",151-3
15315,1954.33.1,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 3",151-3
16285,1940.547,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 3",151-3
47882,1946.117,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 3",151-3
75830,1989.58.25,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 3",151-3
36192,1935.245,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 3",151-3
16271,1940.546,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 3",151-3
39078,1942.244,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 3",151-3
120629,2007.91.8,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 3",151-3
25678,1985.84.31,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 3",151-3
74400,1998.65.2,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 3",151-3
64894,1997.71.18,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 3",151-3
100070,2004.110.4a-b,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 3",151-3
91947,2002.128.42,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 3",151-3
58287,1988.86.1.1-2,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 3",151-3
58661,1988.86.10,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 3",151-3
52042,1955.5.20,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 3",151-3
133355,2008.158.19,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 3",151-3
77014,1999.48.1,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 3",151-3
133394,2008.158.32,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 3",151-3
156387,2010.197.7,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 3",151-3
156381,2010.197.1,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 3",151-3
133398,2008.158.36,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 3",151-3
75298,1998.83.1,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 3",151-3
112540,2006.171.21,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 3",151-3
99213,2004.69.1,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 3",151-3
133333,2008.158.9,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 3",151-3
80718,2002.128.32,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 3",151-3
108512,2005.80.1,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 3",151-3
108513,2005.80.2,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 3",151-3
112531,2006.171.12,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 3",151-3
77015,1999.48.2,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 3",151-3
133323,2008.158.3,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 3",151-3
108514,2005.80.3,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 3",151-3
26292,1985.84.136,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 3",151-3
36188,1935.244,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 3",151-3
133356,2008.158.20,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 3",151-3
156386,2010.197.6,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 3",151-3
168060,2011.128.9,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 3",151-3
172380,2012.28.1,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 3",151-3
172381,2012.28.2,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 3",151-3
172385,2012.28.4,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 3",151-3
172387,2012.28.7,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 3",151-3
40017,1930.4878,"Art Gallery (Street Hall), ST, 151 AD-Silver, Case 3",151-3
